latitude,longitude,datetime,confidence,date,surface_temperature_celcius
-35.0616,143.8442,2018-04-13T04:34:20,93,13-04-18,73
-36.3999,143.8447,2018-04-13T04:33:50,100,13-04-18,88
-37.1009,143.8452,2018-04-13T04:33:50,69,13-04-18,45
-36.5234,143.8485,2018-04-13T04:33:50,79,13-04-18,52
-36.9211,143.8507,2018-04-13T04:33:50,69,13-04-18,44
-36.7771,143.851,2018-04-13T04:33:40,81,13-04-18,54
-36.6152,143.8529,2018-04-13T04:33:40,84,13-04-18,58
-36.1748,143.8575,2018-04-13T04:33:30,91,13-04-18,69
-36.0691,143.8586,2018-04-13T04:33:30,99,13-04-18,85
-37.6177,143.8589,2018-04-13T04:33:30,76,13-04-18,49
-38.211,143.8599,2018-04-13T04:33:30,64,13-04-18,42
-35.1949,143.8631,2018-04-13T04:33:30,90,13-04-18,66
-37.7576,143.8644,2018-04-13T04:33:30,59,13-04-18,40
-36.7377,143.8666,2018-04-13T04:33:20,77,13-04-18,50
-36.91,143.8674,2018-04-13T04:33:20,100,13-04-18,96
-38.0505,143.8726,2018-04-13T04:33:20,57,13-04-18,40
-36.6667,143.8728,2018-04-13T04:33:20,71,13-04-18,45
-35.8071,143.8739,2018-04-13T04:33:20,89,13-04-18,66
-37.7851,143.8756,2018-04-13T04:33:10,52,13-04-18,38
-36.7787,143.8759,2018-04-13T04:33:10,97,13-04-18,80
-37.9075,143.8781,2018-04-13T04:33:10,62,13-04-18,41
-37.8345,143.8819,2018-04-13T04:33:10,50,13-04-18,38
-36.2201,143.8836,2018-04-13T04:33:00,79,13-04-18,53
-36.3426,143.8842,2018-04-13T04:33:00,77,13-04-18,50
-37.7871,143.885,2018-04-13T04:33:00,70,13-04-18,45
-37.6089,143.8854,2018-04-13T04:33:00,76,13-04-18,49
-36.1734,143.8862,2018-04-13T04:33:00,72,13-04-18,47
-35.8164,143.8866,2018-04-13T04:33:00,88,13-04-18,63
-38.0812,143.8879,2018-04-13T04:33:00,80,13-04-18,54
-36.4113,143.8882,2018-04-13T04:33:00,82,13-04-18,55
-37.5318,143.8887,2018-04-13T04:32:20,80,13-04-18,54
-37.9511,143.8891,2018-04-13T04:31:50,72,13-04-18,46
-36.0723,143.8907,2018-04-13T04:31:30,72,13-04-18,46
-36.599,143.8908,2018-04-13T04:31:30,76,13-04-18,49
-36.8573,143.8934,2018-04-13T04:31:30,69,13-04-18,45
-36.2229,143.8953,2018-04-13T04:31:20,78,13-04-18,52
-36.2948,143.8976,2018-04-13T04:31:00,98,13-04-18,82
-38.1561,143.8985,2018-04-13T04:30:50,89,13-04-18,65
-36.8846,143.899,2018-04-13T04:30:50,89,13-04-18,64
-37.8185,143.9012,2018-04-13T04:30:10,90,13-04-18,66
-36.4464,143.9026,2018-04-13T04:30:00,86,13-04-18,61
-37.5332,143.9035,2018-04-13T04:30:00,71,13-04-18,47
-37.6762,143.906,2018-04-13T04:29:50,72,13-04-18,46
-36.3479,143.9075,2018-04-13T04:29:50,81,13-04-18,55
-37.0098,143.9086,2018-04-13T04:29:50,72,13-04-18,47
-37.0207,143.91,2018-04-13T04:29:50,63,13-04-18,41
-36.2391,143.9102,2018-04-13T04:29:50,76,13-04-18,49
-37.6857,143.9122,2018-04-13T04:29:40,59,13-04-18,40
-37.077,143.913,2018-04-13T04:29:40,74,13-04-18,48
-37.2709,143.9141,2018-04-13T04:29:40,69,13-04-18,45
-37.5632,143.915,2018-04-13T04:29:40,69,13-04-18,45
-37.5316,143.9157,2018-04-13T04:29:40,77,13-04-18,51
-36.4306,143.9176,2018-04-13T04:29:40,74,13-04-18,48
-34.2576,143.918,2018-04-13T04:29:40,78,13-04-18,52
-35.0979,143.9209,2018-04-13T04:29:40,74,13-04-18,48
-37.9808,143.9213,2018-04-13T04:29:40,81,13-04-18,54
-35.0691,143.9232,2018-04-13T04:29:40,80,13-04-18,56
-35.7625,143.9237,2018-04-13T04:29:40,88,13-04-18,64
-36.1771,143.9249,2018-04-13T04:29:40,100,13-04-18,93
-36.3305,143.9256,2018-04-13T04:29:30,65,13-04-18,46
-38.0132,143.927,2018-04-13T04:29:20,68,13-04-18,44
-38.027,143.9291,2018-04-13T04:29:20,100,13-04-18,95
-36.3017,143.9294,2018-04-13T04:29:10,71,13-04-18,46
-35.7642,143.9342,2018-04-13T04:28:50,89,13-04-18,65
-37.7269,143.935,2018-04-13T04:28:30,100,13-04-18,114
-36.3857,143.9358,2018-04-13T04:28:30,84,13-04-18,58
-38.0643,143.9369,2018-04-13T04:28:30,57,13-04-18,43
-37.9898,143.9374,2018-04-13T04:28:30,67,13-04-18,43
-36.429,143.9386,2018-04-13T04:28:20,90,13-04-18,67
-36.1346,143.9387,2018-04-13T04:28:20,92,13-04-18,71
-37.0745,143.9388,2018-04-13T04:28:10,100,13-04-18,120
-37.9072,143.9391,2018-04-13T04:28:10,79,13-04-18,53
-37.013,143.9398,2018-04-13T04:28:10,78,13-04-18,51
-37.0899,143.9423,2018-04-13T04:28:10,100,13-04-18,90
-37.0884,143.9437,2018-04-13T04:28:10,81,13-04-18,55
-37.0667,143.9514,2018-04-13T04:28:10,69,13-04-18,44
-36.3328,143.9516,2018-04-13T04:28:10,79,13-04-18,53
-34.5374,143.9534,2018-04-13T04:28:10,81,13-04-18,54
-37.0046,143.9548,2018-04-13T04:28:10,75,13-04-18,49
-36.827,143.9549,2018-04-13T04:28:10,75,13-04-18,49
-37.1926,143.9552,2018-04-13T04:28:10,100,13-04-18,102
-37.6836,143.9571,2018-04-13T04:28:10,77,13-04-18,50
-35.2881,143.9573,2018-04-13T04:28:10,80,13-04-18,53
-36.096,143.9599,2018-04-13T04:28:10,75,13-04-18,49
-37.5268,143.9602,2018-04-13T04:28:10,71,13-04-18,46
-36.5548,143.9622,2018-04-13T04:28:10,70,13-04-18,45
-36.3823,143.9652,2018-04-13T04:28:10,95,13-04-18,77
-36.1462,143.9659,2018-04-13T04:28:10,90,13-04-18,66
-36.8741,143.9663,2018-04-13T04:28:10,71,13-04-18,45
-36.5243,143.9672,2018-04-13T04:28:10,93,13-04-18,72
-36.1704,143.9688,2018-04-13T04:28:10,84,13-04-18,58
-36.0313,143.971,2018-04-13T04:28:10,72,13-04-18,47
-37.0684,143.9717,2018-04-13T04:28:10,71,13-04-18,45
-37.6593,143.9757,2018-04-13T04:28:10,78,13-04-18,52
-37.7836,143.9765,2018-04-13T04:27:40,60,13-04-18,40
-37.1104,143.9772,2018-04-13T04:27:40,77,13-04-18,50
-37.4551,143.9798,2018-04-13T04:27:40,76,13-04-18,49
-37.618,143.9822,2018-04-13T04:27:40,98,13-04-18,82
-36.8867,143.9824,2018-04-13T04:27:40,90,13-04-18,66
-36.8948,143.9828,2018-04-13T04:27:30,76,13-04-18,49
-36.9364,143.9829,2018-04-13T04:27:30,92,13-04-18,70
-36.9085,143.9843,2018-04-13T04:27:30,77,13-04-18,50
-37.3847,143.9868,2018-04-13T04:27:30,100,13-04-18,88
-36.778,143.9942,2018-04-13T04:27:30,69,13-04-18,45
-36.9817,143.9971,2018-04-13T04:27:20,100,13-04-18,113
-37.8276,144.0007,2018-04-13T04:27:20,73,13-04-18,47
-37.8088,144.005,2018-04-13T04:27:20,80,13-04-18,54
-37.6008,144.0066,2018-04-13T04:27:20,69,13-04-18,44
-36.5871,144.008,2018-04-13T04:27:20,86,13-04-18,60
-35.6374,144.0096,2018-04-13T04:27:20,100,13-04-18,95
-36.8835,144.0114,2018-04-13T04:27:20,90,13-04-18,67
-36.4125,144.0143,2018-04-13T04:27:20,100,13-04-18,92
-36.2212,144.0183,2018-04-13T04:27:20,76,13-04-18,49
-36.6511,144.0233,2018-04-13T04:27:20,88,13-04-18,64
-36.9194,144.024,2018-04-13T04:27:20,76,13-04-18,50
-37.0669,144.0261,2018-04-13T04:27:20,97,13-04-18,80
-36.6516,144.0271,2018-04-13T04:27:20,74,13-04-18,48
-37.8147,144.0295,2018-04-13T04:27:20,75,13-04-18,48
-36.0714,144.0309,2018-04-13T04:27:20,92,13-04-18,71
-35.0889,144.0317,2018-04-13T04:27:20,81,13-04-18,55
-36.279,144.0381,2018-04-13T04:27:20,81,13-04-18,54
-36.8264,144.0402,2018-04-13T04:27:20,77,13-04-18,50
-37.6745,144.0423,2018-04-13T04:27:20,75,13-04-18,48
-37.8072,144.0433,2018-04-13T04:27:00,100,13-04-18,101
-36.0856,144.0538,2018-04-13T04:27:00,73,13-04-18,47
-37.4437,144.0538,2018-04-13T04:27:00,72,13-04-18,46
-35.0722,144.0571,2018-04-13T04:26:50,76,13-04-18,53
-37.2757,144.0604,2018-04-13T04:26:50,63,13-04-18,42
-37.8928,144.0755,2018-04-13T04:26:50,100,13-04-18,107
-36.6368,144.0756,2018-04-13T04:26:50,77,13-04-18,50
-36.2933,144.0871,2018-04-13T04:26:50,94,13-04-18,75
-36.439,144.0898,2018-04-13T04:26:50,76,13-04-18,50
-36.6029,144.0984,2018-04-13T04:26:50,100,13-04-18,115
-37.4591,144.0992,2018-04-13T04:26:50,100,13-04-18,89
-36.7804,144.1026,2018-04-13T04:26:50,76,13-04-18,49
-36.3487,144.1037,2018-04-13T04:26:50,91,13-04-18,68
-36.3458,144.1064,2018-04-13T04:26:50,80,13-04-18,54
-37.6196,144.11,2018-04-13T04:26:50,84,13-04-18,58
-37.7927,144.1143,2018-04-13T04:26:50,85,13-04-18,59
-36.3615,144.1275,2018-04-13T04:26:50,74,13-04-18,48
-36.8174,144.1287,2018-04-13T04:26:40,100,13-04-18,104
-36.403,144.1321,2018-04-13T04:26:40,74,13-04-18,48
-38.26,144.1343,2018-04-13T04:26:40,58,13-04-18,40
-37.9916,144.1369,2018-04-13T04:26:40,68,13-04-18,44
-37.9292,144.1375,2018-04-13T04:26:40,79,13-04-18,52
-37.8849,144.1411,2018-04-13T04:26:40,70,13-04-18,45
-37.7635,144.1445,2018-04-13T04:26:40,61,13-04-18,41
-37.817,144.1473,2018-04-13T04:26:40,79,13-04-18,53
-37.7982,144.1478,2018-04-13T04:26:40,53,13-04-18,41
-37.4391,144.1483,2018-04-13T04:26:40,66,13-04-18,43
-37.6161,144.15,2018-04-13T04:26:40,62,13-04-18,45
-36.5399,144.15,2018-04-13T04:26:40,90,13-04-18,66
-36.8932,144.1505,2018-04-13T04:26:40,72,13-04-18,46
-37.0653,144.1565,2018-04-13T04:26:40,80,13-04-18,53
-36.8158,144.158,2018-04-13T04:26:40,97,13-04-18,80
-36.4518,144.165,2018-04-13T04:26:40,100,13-04-18,97
-36.2995,144.168,2018-04-13T04:26:40,74,13-04-18,48
-36.7903,144.17,2018-04-13T04:26:40,90,13-04-18,67
-36.6716,144.174,2018-04-13T04:26:40,75,13-04-18,55
-36.2784,144.175,2018-04-13T04:26:40,74,13-04-18,48
-35.1842,144.176,2018-04-13T04:26:40,84,13-04-18,58
-35.6389,144.1879,2018-04-13T04:26:40,83,13-04-18,57
-35.7981,144.1913,2018-04-13T04:26:40,85,13-04-18,60
-35.9688,144.201,2018-04-13T04:26:40,74,13-04-18,48
-36.0325,144.2044,2018-04-13T04:26:30,84,13-04-18,58
-36.0318,144.211,2018-04-13T04:26:30,73,13-04-18,47
-36.5824,144.2111,2018-04-13T04:26:30,74,13-04-18,48
-36.6777,144.2113,2018-04-13T04:26:30,62,13-04-18,49
-36.6701,144.213,2018-04-13T04:26:30,61,13-04-18,50
-36.1067,144.2154,2018-04-13T04:26:30,97,13-04-18,79
-36.1441,144.2187,2018-04-13T04:26:30,89,13-04-18,65
-36.7469,144.229,2018-04-13T04:26:30,86,13-04-18,61
-36.3463,144.233,2018-04-13T04:26:30,76,13-04-18,49
-36.6914,144.2448,2018-04-13T04:26:30,81,13-04-18,55
-36.3445,144.2678,2018-04-13T04:26:30,85,13-04-18,59
-36.1574,144.2761,2018-04-13T04:26:30,70,13-04-18,45
-36.163,144.287,2018-04-13T04:26:30,81,13-04-18,55
-36.2767,144.2904,2018-04-13T04:26:30,86,13-04-18,60
-36.4503,144.2924,2018-04-13T04:26:30,81,13-04-18,54
-36.4816,144.2957,2018-04-13T04:26:30,94,13-04-18,75
-36.4831,144.2994,2018-04-13T04:26:30,75,13-04-18,48
-36.0837,144.3033,2018-04-13T04:26:30,100,13-04-18,87
-36.4373,144.3115,2018-04-13T04:26:30,67,13-04-18,43
-36.6136,144.3142,2018-04-13T04:26:30,81,13-04-18,54
-36.786,144.3325,2018-04-13T04:26:30,81,13-04-18,55
-36.3634,144.342,2018-04-13T04:26:30,72,13-04-18,47
-36.782,144.354,2018-04-13T04:26:30,90,13-04-18,67
-36.4392,144.3542,2018-04-13T04:26:30,69,13-04-18,44
-36.8452,144.3607,2018-04-13T04:26:30,86,13-04-18,60
-36.9116,144.3638,2018-04-13T04:26:30,72,13-04-18,46
-36.3979,144.3672,2018-04-13T04:26:30,74,13-04-18,48
-36.1965,144.3681,2018-04-13T04:26:30,78,13-04-18,52
-36.0935,144.3704,2018-04-13T04:26:30,86,13-04-18,61
-36.3874,144.377,2018-04-13T04:26:30,78,13-04-18,51
-36.1439,144.3795,2018-04-13T04:26:30,72,13-04-18,46
-36.5586,144.3799,2018-04-13T04:26:30,92,13-04-18,71
-36.5568,144.384,2018-04-13T04:26:30,90,13-04-18,68
-36.4538,144.386,2018-04-13T04:26:30,97,13-04-18,81
-36.4631,144.3871,2018-04-13T04:26:30,86,13-04-18,61
-36.4612,144.39,2018-04-13T04:26:30,91,13-04-18,80
-36.3275,144.392,2018-04-13T04:26:30,68,13-04-18,44
-36.1833,144.3933,2018-04-13T04:26:30,81,13-04-18,55
-36.7089,144.3989,2018-04-13T04:26:30,100,13-04-18,93
-36.6685,144.4307,2018-04-13T04:26:30,79,13-04-18,52
-36.6529,144.4448,2018-04-13T04:26:30,100,13-04-18,112
-37.0039,144.4496,2018-04-13T04:26:30,76,13-04-18,49
-36.9357,144.4674,2018-04-13T04:26:30,75,13-04-18,48
-36.5418,144.4722,2018-04-13T04:26:30,70,13-04-18,45
-37.073,144.4747,2018-04-13T04:26:30,87,13-04-18,61
-36.3089,144.4764,2018-04-13T04:26:30,74,13-04-18,48
-36.9875,144.48,2018-04-13T04:26:30,68,13-04-18,44
-36.9514,144.4821,2018-04-13T04:26:30,79,13-04-18,52
-36.7754,144.4851,2018-04-13T04:26:30,68,13-04-18,44
-36.601,144.489,2018-04-13T04:26:30,97,13-04-18,80
-36.9355,144.4905,2018-04-13T04:26:30,73,13-04-18,47
-36.4097,144.4905,2018-04-13T04:26:30,84,13-04-18,58
-36.4074,144.4958,2018-04-13T04:26:30,74,13-04-18,48
-36.7308,144.498,2018-04-13T04:26:30,80,13-04-18,54
-36.6303,144.4995,2018-04-13T04:26:30,72,13-04-18,46
-36.8416,144.5011,2018-04-13T04:26:30,79,13-04-18,52
-37.2054,144.51,2018-04-13T04:26:30,61,13-04-18,41
-37.1089,144.5115,2018-04-13T04:26:30,62,13-04-18,42
-36.8681,144.5124,2018-04-13T04:26:30,95,13-04-18,76
-36.8664,144.514,2018-04-13T04:26:30,100,13-04-18,110
-36.9526,144.5217,2018-04-13T04:26:30,79,13-04-18,53
-36.8759,144.5241,2018-04-13T04:26:30,77,13-04-18,51
-36.9834,144.533,2018-04-13T04:26:30,82,13-04-18,56
-36.7804,144.5374,2018-04-13T04:26:30,66,13-04-18,45
-37.1965,144.5408,2018-04-13T04:26:30,71,13-04-18,46
-37.1949,144.5427,2018-04-13T04:26:30,68,13-04-18,44
-37.0752,144.5479,2018-04-13T04:26:30,100,13-04-18,108
-37.2017,144.5501,2018-04-13T04:26:30,88,13-04-18,64
-37.1999,144.562,2018-04-13T04:26:30,100,13-04-18,90
-37.3863,144.5675,2018-04-13T04:26:30,85,13-04-18,59
-37.4407,144.5711,2018-04-13T04:26:30,83,13-04-18,56
-37.471,144.5737,2018-04-13T04:26:30,74,13-04-18,48
-37.4784,144.5747,2018-04-13T04:26:30,62,13-04-18,47
-37.5284,144.5752,2018-04-13T04:26:30,79,13-04-18,52
-37.5358,144.5775,2018-04-13T04:26:30,66,13-04-18,43
-37.5077,144.5817,2018-04-13T04:26:30,59,13-04-18,40
-37.5389,144.5887,2018-04-13T04:26:30,57,13-04-18,53
-37.5496,144.5934,2018-04-13T04:26:30,79,13-04-18,61
-37.6073,144.5977,2018-04-13T04:26:30,83,13-04-18,57
-37.7037,144.6014,2018-04-13T04:26:30,62,13-04-18,41
-37.6171,144.605,2018-04-13T04:26:30,91,13-04-18,68
-37.6261,144.6129,2018-04-13T04:26:30,85,13-04-18,59
-37.8076,144.6148,2018-04-13T04:26:30,81,13-04-18,54
-37.8167,144.6153,2018-04-13T04:26:30,86,13-04-18,61
-37.8057,144.6259,2018-04-13T04:26:30,75,13-04-18,49
-37.6683,144.6301,2018-04-13T04:26:30,77,13-04-18,51
-37.7619,144.6378,2018-04-13T04:26:30,71,13-04-18,46
-37.7587,144.6381,2018-04-13T04:26:30,84,13-04-18,80
-37.7457,144.6498,2018-04-13T04:26:30,80,13-04-18,53
-37.8169,144.6536,2018-04-13T04:26:30,74,13-04-18,48
-37.5837,144.666,2018-04-13T04:26:30,59,13-04-18,40
-37.4611,144.6721,2018-04-13T04:26:30,91,13-04-18,69
-37.9158,144.678,2018-04-13T04:26:30,61,13-04-18,41
-37.9143,144.6856,2018-04-13T04:26:30,61,13-04-18,41
-37.7862,144.6885,2018-04-13T04:26:30,67,13-04-18,43
-37.7845,144.6922,2018-04-13T04:26:30,86,13-04-18,60
-37.7416,144.6926,2018-04-13T04:26:30,61,13-04-18,41
-37.7943,144.693,2018-04-13T04:26:30,70,13-04-18,45
-37.8131,144.6939,2018-04-13T04:26:30,69,13-04-18,45
-37.8759,144.695,2018-04-13T04:26:30,63,13-04-18,45
-37.8343,144.7033,2018-04-13T04:26:30,72,13-04-18,46
-38.0254,144.7228,2018-04-13T04:26:30,100,13-04-18,99
-37.9359,144.7311,2018-04-13T04:26:30,51,13-04-18,38
-37.9309,144.7323,2018-04-13T04:26:30,68,13-04-18,44
-37.8817,144.7343,2018-04-13T04:26:30,88,13-04-18,63
-34.5389,144.737,2018-04-13T04:26:30,79,13-04-18,53
-37.88,144.7402,2018-04-13T04:26:30,89,13-04-18,65
-34.5457,144.7405,2018-04-13T04:26:30,84,13-04-18,58
-34.5442,144.7437,2018-04-13T04:26:30,62,13-04-18,52
-37.8885,144.749,2018-04-13T04:26:30,99,13-04-18,85
-37.885,144.7505,2018-04-13T04:26:30,71,13-04-18,46
-37.9422,144.752,2018-04-13T04:26:30,53,13-04-18,39
-37.9825,144.7536,2018-04-13T04:26:30,83,13-04-18,57
-35.0706,144.7548,2018-04-13T04:26:30,95,13-04-18,75
-38.0795,144.7594,2018-04-13T04:26:30,100,13-04-18,91
-37.1945,144.763,2018-04-13T04:26:30,83,13-04-18,57
-38.1128,144.7654,2018-04-13T04:26:30,80,13-04-18,53
-35.1857,144.7685,2018-04-13T04:26:30,100,13-04-18,92
-38.1544,144.7701,2018-04-13T04:26:30,81,13-04-18,54
-35.186,144.7752,2018-04-13T04:26:30,74,13-04-18,48
-35.1707,144.7775,2018-04-13T04:26:30,73,13-04-18,47
-35.2791,144.7828,2018-04-13T04:26:30,63,13-04-18,49
-38.219,144.784,2018-04-13T04:26:30,68,13-04-18,44
-35.4438,144.7875,2018-04-13T04:26:30,79,13-04-18,52
-36.4045,144.7883,2018-04-13T04:26:30,70,13-04-18,46
-38.2093,144.7931,2018-04-13T04:26:30,57,13-04-18,40
-35.6469,144.7952,2018-04-13T04:26:30,100,13-04-18,93
-35.6453,144.7969,2018-04-13T04:26:30,91,13-04-18,69
-35.596,144.8042,2018-04-13T04:26:30,78,13-04-18,51
-35.9034,144.8346,2018-04-13T04:26:30,76,13-04-18,50
-35.9124,144.8582,2018-04-13T04:26:30,86,13-04-18,61
-35.8857,144.861,2018-04-13T04:26:30,74,13-04-18,48
-36.4409,144.8682,2018-04-13T04:26:30,100,13-04-18,92
-37.9078,144.8724,2018-04-13T04:26:30,100,13-04-18,111
-35.8055,144.877,2018-04-13T04:26:30,73,13-04-18,47
-37.9174,144.8955,2018-04-13T04:26:30,100,13-04-18,93
-37.9152,144.9371,2018-04-13T04:26:30,95,13-04-18,77
-35.7608,144.9492,2018-04-13T04:26:30,54,13-04-18,47
-35.9508,144.961,2018-04-13T04:26:30,81,13-04-18,54
-37.8906,144.972,2018-04-13T04:26:30,95,13-04-18,75
-35.7786,144.9927,2018-04-13T04:26:30,84,13-04-18,58
-35.7768,145.0292,2018-04-13T04:26:30,84,13-04-18,58
-35.7751,145.0299,2018-04-13T04:26:30,86,13-04-18,61
-35.7859,145.0359,2018-04-13T04:26:30,77,13-04-18,50
-35.7842,145.0443,2018-04-13T04:26:30,79,13-04-18,52
-36.1078,145.051,2018-04-13T04:26:30,77,13-04-18,50
-38.2583,145.0695,2018-04-13T04:26:30,62,13-04-18,41
-35.8707,145.0824,2018-04-13T04:26:30,72,13-04-18,47
-35.8182,145.0922,2018-04-13T04:26:30,100,13-04-18,92
-38.2661,145.0941,2018-04-13T04:26:30,83,13-04-18,56
-36.2648,145.0943,2018-04-13T04:26:30,100,13-04-18,111
-37.9246,145.1,2018-04-13T04:26:30,100,13-04-18,96
-36.3313,145.1053,2018-04-13T04:26:30,94,13-04-18,73
-36.3298,145.124,2018-04-13T04:26:30,71,13-04-18,46
-36.2857,145.1252,2018-04-13T04:26:30,90,13-04-18,67
-36.2842,145.1274,2018-04-13T04:26:30,87,13-04-18,63
-36.0749,145.1397,2018-04-13T04:26:30,92,13-04-18,70
-36.3839,145.1409,2018-04-13T04:26:30,83,13-04-18,56
-36.4393,145.1437,2018-04-13T04:26:30,88,13-04-18,64
-36.4449,145.1536,2018-04-13T04:26:30,91,13-04-18,68
-36.4541,145.1541,2018-04-13T04:26:30,81,13-04-18,54
-36.3636,145.156,2018-04-13T04:26:30,81,13-04-18,54
-36.2583,145.1635,2018-04-13T04:26:30,81,13-04-18,55
-36.2567,145.1679,2018-04-13T04:26:30,82,13-04-18,55
-36.3972,145.1696,2018-04-13T04:26:30,100,13-04-18,90
-36.5532,145.1698,2018-04-13T04:26:30,90,13-04-18,67
-36.1367,145.178,2018-04-13T04:26:30,92,13-04-18,71
-36.6843,145.179,2018-04-13T04:26:30,65,13-04-18,43
-36.0296,145.1836,2018-04-13T04:26:30,76,13-04-18,49
-35.2465,145.19,2018-04-13T00:14:50,64,13-04-18,42
-35.2432,145.1908,2018-04-13T00:08:50,58,13-04-18,44
-36.3879,145.194,2018-04-13T00:07:40,82,13-04-18,55
-36.1518,145.1968,2018-04-13T00:07:10,96,13-04-18,79
-36.1418,145.1991,2018-04-13T00:07:00,95,13-04-18,76
-34.5396,145.206,2018-04-13T00:07:00,65,13-04-18,43
-34.532,145.2071,2018-04-13T00:07:00,63,13-04-18,42
-35.7073,145.2081,2018-04-12T13:15:10,93,12-04-18,43
-35.4309,145.2096,2018-04-12T13:13:10,67,12-04-18,36
-35.4407,145.2151,2018-04-12T13:09:20,57,12-04-18,35
-35.7058,145.2196,2018-04-12T13:09:10,76,12-04-18,38
-37.594,145.2221,2018-04-12T05:28:10,100,12-04-18,106
-37.4755,145.2444,2018-04-12T05:28:00,67,12-04-18,43
-37.5799,145.2481,2018-04-12T05:28:00,84,12-04-18,58
-36.7453,145.25,2018-04-12T05:26:50,54,12-04-18,39
-36.7038,145.2514,2018-04-12T05:25:00,50,12-04-18,39
-37.4785,145.2519,2018-04-12T05:23:10,70,12-04-18,45
-37.7578,145.2537,2018-04-12T05:21:50,60,12-04-18,40
-37.5812,145.2554,2018-04-12T05:21:40,94,12-04-18,75
-36.8083,145.2616,2018-04-12T05:21:40,67,12-04-18,44
-37.5949,145.2635,2018-04-12T05:21:40,100,12-04-18,98
-36.714,145.2642,2018-04-12T05:21:40,61,12-04-18,41
-36.7318,145.2651,2018-04-12T05:21:40,70,12-04-18,45
-36.907,145.2775,2018-04-12T03:55:10,74,12-04-18,48
-37.8247,145.2788,2018-04-12T03:54:10,95,12-04-18,77
-36.6385,145.286,2018-04-12T03:51:00,68,12-04-18,44
-36.9179,145.2888,2018-04-12T03:50:10,59,12-04-18,40
-36.6229,145.3025,2018-04-12T03:50:10,75,12-04-18,49
-35.92,145.3342,2018-04-12T03:50:00,71,12-04-18,46
-36.6407,145.335,2018-04-12T03:50:00,87,12-04-18,63
-37.4028,145.354,2018-04-12T03:50:00,95,12-04-18,75
-36.6507,145.3572,2018-04-12T03:50:00,86,12-04-18,61
-37.4033,145.3607,2018-04-12T03:47:50,92,12-04-18,70
-36.8292,145.3614,2018-04-12T03:47:50,84,12-04-18,58
-36.1456,145.362,2018-04-12T03:47:30,84,12-04-18,58
-36.6348,145.3625,2018-04-12T03:47:30,70,12-04-18,45
-36.6802,145.363,2018-04-12T03:47:30,100,12-04-18,106
-36.0888,145.3649,2018-04-12T03:47:20,83,12-04-18,56
-36.8272,145.3677,2018-04-12T03:47:20,84,12-04-18,57
-37.3654,145.3684,2018-04-12T03:46:50,65,12-04-18,42
-36.6188,145.37,2018-04-12T03:46:20,69,12-04-18,44
-37.4047,145.3761,2018-04-12T03:46:00,69,12-04-18,45
-36.2367,145.3769,2018-04-12T03:46:00,65,12-04-18,42
-36.4469,145.3858,2018-04-12T03:45:20,78,12-04-18,51
-36.5234,145.3929,2018-04-12T03:45:10,62,12-04-18,41
-36.9049,145.3937,2018-04-12T03:45:10,85,12-04-18,59
-36.6803,145.4159,2018-04-12T03:45:00,60,12-04-18,44
-36.9547,145.4205,2018-04-12T03:45:00,72,12-04-18,47
-37.8249,145.424,2018-04-12T03:44:50,100,12-04-18,98
-36.7866,145.4377,2018-04-12T03:44:50,65,12-04-18,42
-36.6292,145.4424,2018-04-12T03:44:40,65,12-04-18,43
-35.7937,145.4522,2018-04-12T03:44:40,68,12-04-18,44
-36.9142,145.4627,2018-04-12T03:44:40,57,12-04-18,40
-36.835,145.4642,2018-04-12T03:44:40,87,12-04-18,63
-36.8372,145.4751,2018-04-12T03:44:40,77,12-04-18,50
-36.6306,145.5037,2018-04-12T03:44:40,68,12-04-18,44
-35.7918,145.506,2018-04-12T03:44:40,71,12-04-18,46
-36.6209,145.5105,2018-04-12T03:44:40,72,12-04-18,47
-36.6823,145.5113,2018-04-12T03:44:40,93,12-04-18,71
-37.3586,145.5175,2018-04-12T03:44:40,59,12-04-18,40
-36.9524,145.5258,2018-04-12T03:44:40,60,12-04-18,40
-37.0643,145.5294,2018-04-12T03:44:40,50,12-04-18,40
-36.89,145.5315,2018-04-12T03:44:40,82,12-04-18,55
-36.9228,145.5386,2018-04-12T03:44:40,75,12-04-18,49
-36.9326,145.5397,2018-04-12T03:44:40,74,12-04-18,47
-36.2403,145.5436,2018-04-12T03:44:40,64,12-04-18,42
-36.4489,145.5499,2018-04-12T03:44:40,93,12-04-18,73
-36.6776,145.55,2018-04-12T03:44:40,56,12-04-18,44
-37.8271,145.5501,2018-04-12T03:44:40,100,12-04-18,111
-37.7929,145.5519,2018-04-12T03:44:40,64,12-04-18,42
-37.7972,145.5536,2018-04-12T03:44:40,64,12-04-18,42
-36.873,145.5589,2018-04-12T03:44:40,72,12-04-18,46
-37.3656,145.5629,2018-04-12T03:44:40,59,12-04-18,40
-36.1476,145.5639,2018-04-12T03:44:40,72,12-04-18,46
-36.0754,145.5688,2018-04-12T01:01:50,72,12-04-18,46
-36.0744,145.5705,2018-04-12T01:01:10,79,12-04-18,52
-36.2282,145.5751,2018-04-11T04:50:20,67,11-04-18,43
-36.0831,145.5791,2018-04-11T04:45:30,76,11-04-18,49
-36.3499,145.5865,2018-04-11T04:42:10,53,11-04-18,41
-35.1113,145.5876,2018-04-11T04:42:10,72,11-04-18,46
-36.0775,145.5894,2018-04-11T04:42:10,72,11-04-18,46
